sample_id,code_snippet,label,LoC,NoM,NoP,CC,MND,NoF,CR,NoW,MNW,SCCL,sStC,PBM,FAC,MC,API,DbC,SyncIO,ImgC,AsyncUI,TmrStr
24,"class -SettingsState extends State<Settings> {
@override
Widget build(BuildContext context) {
return Scaffold(
appBar: AppBar(
backgroundColor: Color.fromRGBO(250, 250, 250, 1),
leading: IconButton(
icon: Icon(
Icons.arrow-back-ios,
color: Colors.black,
),
onPressed: () => Navigator.push(
context, MaterialPageRoute(builder: (-) => HomeScreen()))),
title: Row(children: [
Text(
'Settings',
style: const TextStyle(
color: Colors.redAccent,
fontSize: 20.0,
fontWeight: FontWeight.normal,
),
),
]),
// actions: [
// IconButton(
// icon: Icon(
// Icons.info-outline,
// color: Colors.black,
// ),
// onPressed: () {}),
// ],
centerTitle: false,
elevation: 0,
),
body: Padding(
padding: const EdgeInsets.fromLTRB(25.0, 60.0, 25.0, 25.0),
child: Container(
width: double.infinity,
child: new Column(
crossAxisAlignment: CrossAxisAlignment.center,
children: <Widget>[
new StakedIcons(),
new Row(
mainAxisAlignment: MainAxisAlignment.center,
children: <Widget>[
Padding(
padding: const EdgeInsets.only(top: 8.0),
child: new Text(
""Task Manager"",
style: new TextStyle(fontSize: 20.0, color: Colors.grey),
),
)
],
),
Padding(
padding: const EdgeInsets.only(
top: 5.0, left: 25.0, right: 20.0, bottom: 60.0),
child: new Container(
alignment: Alignment.center,
child: new Text(""Version: 3.0.0"",
style:
new TextStyle(fontSize: 12.0, color: Colors.grey))),
),
SizedBox(
width: 1080,
height: 1,
child: const DecoratedBox(
decoration: const BoxDecoration(color: Colors.black12),
),
),
new Row(
mainAxisAlignment: MainAxisAlignment.center,
children: <Widget>[
Expanded(
child: Padding(
padding: const EdgeInsets.only(
top: 30.0, left: 40.0, right: 20.0, bottom: 30.0),
child: GestureDetector(
onTap: () {
showAlertDialog(context);
},
child: new Container(
alignment: Alignment.center,
height: 40.0,
decoration: new BoxDecoration(
color: Colors.grey,
borderRadius: new BorderRadius.circular(9.0)),
child: new Text(""CLEAR ALL DATA"",
style: new TextStyle(
fontSize: 15.0, color: Colors.white))),
),
),
),
]),
SizedBox(
width: 1080,
height: 1,
child: const DecoratedBox(
decoration: const BoxDecoration(color: Colors.black12),
),
),
Padding(
padding: const EdgeInsets.only(left: 40.0, right: 20.0),
child: new Container(
alignment: Alignment.centerLeft,
height: 60.0,
child: InkWell(
child: new Text(
""Terms and Condition"",
style: new TextStyle(
fontSize: 17.0,
color: Colors.brown,
backgroundColor: Colors.transparent),
),
onTap: () => launch('https://bornomala-tech.web.app/policies'),
),
),
),
Padding(
padding: const EdgeInsets.only(left: 40.0, right: 20.0),
child: new Container(
alignment: Alignment.centerLeft,
height: 60.0,
child: InkWell(
child: new Text(
""Privacy Policy"",
style: new TextStyle(
fontSize: 17.0,
color: Colors.brown,
backgroundColor: Colors.transparent),
),
onTap: () =>
launch('https://bornomala-tech.web.app/policies'),
),
),
),
SizedBox(
width: 1080,
height: 1,
child: const DecoratedBox(
decoration: const BoxDecoration(color: Colors.black12),
),
),
Expanded(
child: Column(
mainAxisAlignment: MainAxisAlignment.end,
children: <Widget>[
Padding(
padding: const EdgeInsets.only(bottom: 10.0),
child: new Text(""Bornomala Technologies "",
style: new TextStyle(
fontSize: 15.0, color: Colors.black54)),
),
],
),
)
],
),
),
),
);
}
}",1,155,1,1,1,2,0,5.1999999999999998E-2,55,11,3,0,0,0,0,0,0,0,0,0,0
25,"showAlertDialog(BuildContext context) async {

// set up the buttons
// ignore: deprecated-member-use
Widget cancelButton = FlatButton(
child: Text(""Cancel""),
onPressed: () {Navigator.pop(context);},
);
// ignore: deprecated-member-use
Widget continueButton = FlatButton(
child: Text(""OK""),
onPressed: () {
DatabaseHelper.instance.deleteAllTask();
Toast.show(""All data cleared"", context,
duration: Toast.LENGTH-LONG,
gravity: Toast.BOTTOM);
Navigator.push(
context,
MaterialPageRoute(
builder: (-) => HomeScreen()));
},
);

// set up the AlertDialog
AlertDialog alert = AlertDialog(
content: Text(""Would you like to clear all data? It cannot be undone.""),
actions: [
cancelButton,
continueButton,
],
);

// show the dialog
showDialog(
context: context,
builder: (BuildContext context) {
return alert;
},
);
}",1,32,0,0,2,1,0,0.156,8,3,1,0,0,0,0,0,0,0,0,0,0
26,"Widget build(BuildContext context) {
return Scaffold(
appBar: AppBar(
backgroundColor: Color.fromRGBO(250, 250, 250, 1),
leading: IconButton(
icon: Icon(
Icons.arrow-back-ios,
color: Colors.black,
),
onPressed: () => Navigator.push(
context, MaterialPageRoute(builder: (-) => HomeScreen()))),
title: Row(children: [
Text(
'Settings',
style: const TextStyle(
color: Colors.redAccent,
fontSize: 20.0,
fontWeight: FontWeight.normal,
),
),
]),
// actions: [
// IconButton(
// icon: Icon(
// Icons.info-outline,
// color: Colors.black,
// ),
// onPressed: () {}),
// ],
centerTitle: false,
elevation: 0,
),
body: Padding(
padding: const EdgeInsets.fromLTRB(25.0, 60.0, 25.0, 25.0),
child: Container(
width: double.infinity,
child: new Column(
crossAxisAlignment: CrossAxisAlignment.center,
children: <Widget>[
new StakedIcons(),
new Row(
mainAxisAlignment: MainAxisAlignment.center,
children: <Widget>[
Padding(
padding: const EdgeInsets.only(top: 8.0),
child: new Text(
""Task Manager"",
style: new TextStyle(fontSize: 20.0, color: Colors.grey),
),
)
],
),
Padding(
padding: const EdgeInsets.only(
top: 5.0, left: 25.0, right: 20.0, bottom: 60.0),
child: new Container(
alignment: Alignment.center,
child: new Text(""Version: 3.0.0"",
style:
new TextStyle(fontSize: 12.0, color: Colors.grey))),
),
SizedBox(
width: 1080,
height: 1,
child: const DecoratedBox(
decoration: const BoxDecoration(color: Colors.black12),
),
),
new Row(
mainAxisAlignment: MainAxisAlignment.center,
children: <Widget>[
Expanded(
child: Padding(
padding: const EdgeInsets.only(
top: 30.0, left: 40.0, right: 20.0, bottom: 30.0),
child: GestureDetector(
onTap: () {
showAlertDialog(context);
},
child: new Container(
alignment: Alignment.center,
height: 40.0,
decoration: new BoxDecoration(
color: Colors.grey,
borderRadius: new BorderRadius.circular(9.0)),
child: new Text(""CLEAR ALL DATA"",
style: new TextStyle(
fontSize: 15.0, color: Colors.white))),
),
),
),
]),
SizedBox(
width: 1080,
height: 1,
child: const DecoratedBox(
decoration: const BoxDecoration(color: Colors.black12),
),
),
Padding(
padding: const EdgeInsets.only(left: 40.0, right: 20.0),
child: new Container(
alignment: Alignment.centerLeft,
height: 60.0,
child: InkWell(
child: new Text(
""Terms and Condition"",
style: new TextStyle(
fontSize: 17.0,
color: Colors.brown,
backgroundColor: Colors.transparent),
),
onTap: () => launch('https://bornomala-tech.web.app/policies'),
),
),
),
Padding(
padding: const EdgeInsets.only(left: 40.0, right: 20.0),
child: new Container(
alignment: Alignment.centerLeft,
height: 60.0,
child: InkWell(
child: new Text(
""Privacy Policy"",
style: new TextStyle(
fontSize: 17.0,
color: Colors.brown,
backgroundColor: Colors.transparent),
),
onTap: () =>
launch('https://bornomala-tech.web.app/policies'),
),
),
),
SizedBox(
width: 1080,
height: 1,
child: const DecoratedBox(
decoration: const BoxDecoration(color: Colors.black12),
),
),
Expanded(
child: Column(
mainAxisAlignment: MainAxisAlignment.end,
children: <Widget>[
Padding(
padding: const EdgeInsets.only(bottom: 10.0),
child: new Text(""Bornomala Technologies "",
style: new TextStyle(
fontSize: 15.0, color: Colors.black54)),
),
],
),
)
],
),
),
),
);
}",0,152,1,1,1,1,0,5.2999999999999999E-2,55,11,3,0,0,0,0,0,0,0,0,0,0
27,"class Splash extends StatefulWidget {
@override
-SplashState createState() => -SplashState();
}",0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
28,"class -SplashState extends State<Splash> {
@override
// ignore: must-call-super
void initState() {
super.initState();
Timer(
Duration(seconds: 1),
() => Navigator.push(
context, MaterialPageRoute(builder: (-) => HomeScreen())));
}

Widget build(BuildContext context) {
return Scaffold(
body: Stack(
fit: StackFit.expand,
children: <Widget>[
Container(
decoration: BoxDecoration(color: Colors.white),
child: Column(
mainAxisAlignment: MainAxisAlignment.start,
children: <Widget>[
Expanded(
flex: 2,
child: Container(
child: Column(
mainAxisAlignment: MainAxisAlignment.center,
children: <Widget>[
CircleAvatar(
backgroundColor: Color.fromRGBO(250, 250, 250, 1),
radius: 40.0,
child: Icon(
Icons.check-rounded,
color: Color(0xFF18D191),
size: 60.0,
),
),
Padding(
padding: EdgeInsets.only(top: 20.0),
),
Text(
""Task Manager"",
style: TextStyle(
color: Colors.grey,
fontSize: 20.0,
),
),
],
),
),
),
Expanded(
flex: 2,
child: Column(
mainAxisAlignment: MainAxisAlignment.end,
children: <Widget>[
//CircularProgressIndicator(backgroundColor: Colors.grey),
Padding(padding: EdgeInsets.only(top: 20.0)),
Text(
""Bornomala Technologies"",
style: TextStyle(
color: Colors.black54,
fontSize: 17.0,
),
),
Padding(padding: EdgeInsets.only(bottom: 60.0)),
],
),
),
],
),
),
],
),
);
}
}",0,73,2,1,1,1,0,2.7E-2,25,10,4,0,0,0,0,0,0,0,0,0,1
29,"void initState() {
super.initState();
Timer(
Duration(seconds: 1),
() => Navigator.push(
context, MaterialPageRoute(builder: (-) => HomeScreen())));
}",0,7,1,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1
30,"Widget build(BuildContext context) {
return Scaffold(
body: Stack(
fit: StackFit.expand,
children: <Widget>[
Container(
decoration: BoxDecoration(color: Colors.white),
child: Column(
mainAxisAlignment: MainAxisAlignment.start,
children: <Widget>[
Expanded(
flex: 2,
child: Container(
child: Column(
mainAxisAlignment: MainAxisAlignment.center,
children: <Widget>[
CircleAvatar(
backgroundColor: Color.fromRGBO(250, 250, 250, 1),
radius: 40.0,
child: Icon(
Icons.check-rounded,
color: Color(0xFF18D191),
size: 60.0,
),
),
Padding(
padding: EdgeInsets.only(top: 20.0),
),
Text(
""Task Manager"",
style: TextStyle(
color: Colors.grey,
fontSize: 20.0,
),
),
],
),
),
),
Expanded(
flex: 2,
child: Column(
mainAxisAlignment: MainAxisAlignment.end,
children: <Widget>[
//CircularProgressIndicator(backgroundColor: Colors.grey),
Padding(padding: EdgeInsets.only(top: 20.0)),
Text(
""Bornomala Technologies"",
style: TextStyle(
color: Colors.black54,
fontSize: 17.0,
),
),
Padding(padding: EdgeInsets.only(bottom: 60.0)),
],
),
),
],
),
),
],
),
);
}",0,63,1,1,1,0,0,1.6E-2,21,10,4,0,0,0,0,0,0,0,0,0,0
31,"class StakedIcons extends StatelessWidget {
@override
Widget build(BuildContext context) {
return new Stack(
alignment: Alignment.center,
children: <Widget>[
new Container(
height: 60.0,
width: 60.0,
decoration: new BoxDecoration(
borderRadius: new BorderRadius.circular(20.0),
color: Colors.white),
child: new Icon(
Icons.check-rounded,
color: Color(0xFF18D191),
size: 50.0,
),
),
],
);
}
}",0,22,1,1,1,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0
32,"Widget build(BuildContext context) {
return new Stack(
alignment: Alignment.center,
children: <Widget>[
new Container(
height: 60.0,
width: 60.0,
decoration: new BoxDecoration(
borderRadius: new BorderRadius.circular(20.0),
color: Colors.white),
child: new Icon(
Icons.check-rounded,
color: Color(0xFF18D191),
size: 50.0,
),
),
],
);
}",0,19,1,1,1,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0
33,"class Task {
int id;
String title;
DateTime date;
String priority;
int status; // 0 - Incomplete, 1 - Complete

Task({this.title, this.date, this.priority, this.status});

Task.withId({this.id, this.title, this.date, this.priority, this.status});

Map<String, dynamic> toMap() {
final map = Map<String, dynamic>();
if (id != null) {
map['id'] = id;
}
map['title'] = title;
map['date'] = date.toIso8601String();
map['priority'] = priority;
map['status'] = status;
return map;
}

factory Task.fromMap(Map<String, dynamic> map) {
return Task.withId(
id: map['id'],
title: map['title'],
date: DateTime.parse(map['date']),
priority: map['priority'],
status: map['status'],
);
}
}",0,29,2,1,2,2,5,0,1,1,0,0,0,0,5,0,0,0,0,0,0
34,"static final DatabaseHelper instance = DatabaseHelper.-instance();
static Database -db;

DatabaseHelper.-instance();

String tasksTable = 'task-table';
String colId = 'id';
String colTitle = 'title';
String colDate = 'date';
String colPriority = 'priority';
String colStatus = 'status';",0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"Future<Database> get db async {
if (-db == null) {
-db = await -initDb();
}
return -db;
}",0,6,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,"Future<Database> -initDb() async {
Directory dir = await getApplicationDocumentsDirectory();
String path = dir.path + '/todo-list.db';
final todoListDb =
await openDatabase(path, version: 1, onCreate: -createDb);
return todoListDb;
}",0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
37,"void -createDb(Database db, int version) async {
await db.execute(
'CREATE TABLE $tasksTable($colId INTEGER PRIMARY KEY AUTOINCREMENT, $colTitle TEXT, $colDate TEXT, $colPriority TEXT, $colStatus INTEGER)',
);
}",0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
38,"Future<List<Map<String, dynamic>>> getTaskMapList() async {
Database db = await this.db;
final List<Map<String, dynamic>> result = await db.query(tasksTable);
return result;
}",0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
39,"
Future<List<Task>> getTaskList() async {
final List<Map<String, dynamic>> taskMapList = await getTaskMapList();
final List<Task> taskList = [];
taskMapList.forEach((taskMap) {
taskList.add(Task.fromMap(taskMap));
});
taskList.sort((taskA, taskB) => taskA.date.compareTo(taskB.date));
return taskList;
}",1,9,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40,"Future<int> insertTask(Task task) async {
Database db = await this.db;
final int result = await db.insert(tasksTable, task.toMap());
return result;
}",0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0
41,"Future<int> updateTask(Task task) async {
Database db = await this.db;
final int result = await db.update(
tasksTable,
task.toMap(),
where: '$colId = ?',
whereArgs: [task.id],
);
return result;
}",0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
42,"Future<int> deleteTask(int id) async {
Database db = await this.db;
final int result = await db.delete(
tasksTable,
where: '$colId = ?',
whereArgs: [id],
);
return result;
}

",0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
43,"Future<int> deleteAllTask() async {
Database db = await this.db;
final int result = await db.delete(tasksTable);
return result;
}",0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
44,"void main() async {
WidgetsFlutterBinding.ensureInitialized();

// initialise app based on platform- web or mobile
if (kIsWeb) {
await Firebase.initializeApp(
options: const FirebaseOptions(
apiKey: ""AIzaSyCZ-xrXqD5D19Snauto-Fx-nLD7PLrBXGM"",
appId: ""1:585119731880:web:eca6e4b3c42a755cee329d"",
messagingSenderId: ""585119731880"",
projectId: ""instagram-clone-4cea4"",
storageBucket: 'instagram-clone-4cea4.appspot.com'
),
);
} else {
await Firebase.initializeApp();
}
runApp(const MyApp());
}
",0,17,0,0,2,1,0,5.8999999999999997E-2,2,1,0,0,0,0,0,0,0,0,0,2,0
45,"class MyApp extends StatelessWidget {
const MyApp({Key? key}) : super(key: key);

@override
Widget build(BuildContext context) {
return MultiProvider(
providers: [
ChangeNotifierProvider(create: (-) => UserProvider(),),
],
child: MaterialApp(
debugShowCheckedModeBanner: false,
title: 'Instagram Clone',
theme: ThemeData.dark().copyWith(
scaffoldBackgroundColor: mobileBackgroundColor,
),
home: StreamBuilder(
stream: FirebaseAuth.instance.authStateChanges(),
builder: (context, snapshot) {
if (snapshot.connectionState == ConnectionState.active) {
// Checking if the snapshot has any data or not
if (snapshot.hasData) {
// if snapshot has data which means user is logged in then we check the width of screen and accordingly display the screen layout
return const ResponsiveLayout(
mobileScreenLayout: MobileScreenLayout(),
webScreenLayout: WebScreenLayout(),
);
} else if (snapshot.hasError) {
return Center(
child: Text('${snapshot.error}'),
);
}
}

// means connection to future hasnt been made yet
if (snapshot.connectionState == ConnectionState.waiting) {
return const Center(
child: CircularProgressIndicator(),
);
}

return const LoginScreen();
},
),
),
);
}
}",0,41,1,1,6,4,0,7.2999999999999995E-2,14,5,2,0,0,0,0,0,0,0,0,0,0
46,"@override
Widget build(BuildContext context) {
return MultiProvider(
providers: [
ChangeNotifierProvider(create: (-) => UserProvider(),),
],
child: MaterialApp(
debugShowCheckedModeBanner: false,
title: 'Instagram Clone',
theme: ThemeData.dark().copyWith(
scaffoldBackgroundColor: mobileBackgroundColor,
),
home: StreamBuilder(
stream: FirebaseAuth.instance.authStateChanges(),
builder: (context, snapshot) {
if (snapshot.connectionState == ConnectionState.active) {
// Checking if the snapshot has any data or not
if (snapshot.hasData) {
// if snapshot has data which means user is logged in then we check the width of screen and accordingly display the screen layout
return const ResponsiveLayout(
mobileScreenLayout: MobileScreenLayout(),
webScreenLayout: WebScreenLayout(),
);
} else if (snapshot.hasError) {
return Center(
child: Text('${snapshot.error}'),
);
}
}

// means connection to future hasnt been made yet
if (snapshot.connectionState == ConnectionState.waiting) {
return const Center(
child: CircularProgressIndicator(),
);
}

return const LoginScreen();
},
),
),
);
}",0,38,1,1,5,3,0,7.9000000000000001E-2,13,5,2,0,0,0,0,0,0,0,0,0,0
47,"class TextFieldInput extends StatelessWidget {
final TextEditingController textEditingController;
final bool isPass;
final String hintText;
final TextInputType textInputType;
const TextFieldInput({
Key? key,
required this.textEditingController,
this.isPass = false,
required this.hintText,
required this.textInputType,
}) : super(key: key);

@override
Widget build(BuildContext context) {
final inputBorder = OutlineInputBorder(
borderSide: Divider.createBorderSide(context),
);

return TextField(
controller: textEditingController,
decoration: InputDecoration(
hintText: hintText,
border: inputBorder,
focusedBorder: inputBorder,
enabledBorder: inputBorder,
filled: true,
contentPadding: const EdgeInsets.all(8),
),
keyboardType: textInputType,
obscureText: isPass,
);
}
}",0,32,1,1,2,1,4,0,4,2,0,0,0,1,0,0,0,0,0,0,0
48,"@override
Widget build(BuildContext context) {
final inputBorder = OutlineInputBorder(
borderSide: Divider.createBorderSide(context),
);

return TextField(
controller: textEditingController,
decoration: InputDecoration(
hintText: hintText,
border: inputBorder,
focusedBorder: inputBorder,
enabledBorder: inputBorder,
filled: true,
contentPadding: const EdgeInsets.all(8),
),
keyboardType: textInputType,
obscureText: isPass,
);
}",0,19,1,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
49,"class PostCard extends StatefulWidget {
final snap;
const PostCard({
Key? key,
required this.snap,
}) : super(key: key);

@override
State<PostCard> createState() => -PostCardState();
}",0,9,0,0,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
50,"class -PostCardState extends State<PostCard> {
int commentLen = 0;
bool isLikeAnimating = false;

@override
void initState() {
super.initState();
fetchCommentLen();
}

fetchCommentLen() async {
try {
QuerySnapshot snap = await FirebaseFirestore.instance
.collection('posts')
.doc(widget.snap['postId'])
.collection('comments')
.get();
commentLen = snap.docs.length;
} catch (err) {
showSnackBar(
context,
err.toString(),
);
}
setState(() {});
}

deletePost(String postId) async {
try {
await FireStoreMethods().deletePost(postId);
} catch (err) {
showSnackBar(
context,
err.toString(),
);
}
}

@override
Widget build(BuildContext context) {
final model.User user = Provider.of<UserProvider>(context).getUser;
final width = MediaQuery.of(context).size.width;

return Container(
// boundary needed for web
decoration: BoxDecoration(
border: Border.all(
color: width > webScreenSize ? secondaryColor : mobileBackgroundColor,
),
color: mobileBackgroundColor,
),
padding: const EdgeInsets.symmetric(
vertical: 10,
),
child: Column(
children: [
// HEADER SECTION OF THE POST
Container(
padding: const EdgeInsets.symmetric(
vertical: 4,
horizontal: 16,
).copyWith(right: 0),
child: Row(
children: <Widget>[
CircleAvatar(
radius: 16,
backgroundImage: NetworkImage(
widget.snap['profImage'].toString(),
),
),
Expanded(
child: Padding(
padding: const EdgeInsets.only(
left: 8,
),
child: Column(
mainAxisSize: MainAxisSize.min,
crossAxisAlignment: CrossAxisAlignment.start,
children: <Widget>[
Text(
widget.snap['username'].toString(),
style: const TextStyle(
fontWeight: FontWeight.bold,
),
),
],
),
),
),
widget.snap['uid'].toString() == user.uid
? IconButton(
onPressed: () {
showDialog(
useRootNavigator: false,
context: context,
builder: (context) {
return Dialog(
child: ListView(
padding: const EdgeInsets.symmetric(
vertical: 16),
shrinkWrap: true,
children: [
'Delete',
]
.map(
(e) => InkWell(
child: Container(
padding:
const EdgeInsets.symmetric(
vertical: 12,
horizontal: 16),
child: Text(e),
),
onTap: () {
deletePost(
widget.snap['postId']
.toString(),
);
// remove the dialog box
Navigator.of(context).pop();
}),
)
.toList()),
);
},
);
},
icon: const Icon(Icons.more-vert),
)
: Container(),
],
),
),
// IMAGE SECTION OF THE POST
GestureDetector(
onDoubleTap: () {
FireStoreMethods().likePost(
widget.snap['postId'].toString(),
user.uid,
widget.snap['likes'],
);
setState(() {
isLikeAnimating = true;
});
},
child: Stack(
alignment: Alignment.center,
children: [
SizedBox(
height: MediaQuery.of(context).size.height * 0.35,
width: double.infinity,
child: Image.network(
widget.snap['postUrl'].toString(),
fit: BoxFit.cover,
),
),
AnimatedOpacity(
duration: const Duration(milliseconds: 200),
opacity: isLikeAnimating ? 1 : 0,
child: LikeAnimation(
isAnimating: isLikeAnimating,
duration: const Duration(
milliseconds: 400,
),
onEnd: () {
setState(() {
isLikeAnimating = false;
});
},
child: const Icon(
Icons.favorite,
color: Colors.white,
size: 100,
),
),
),
],
),
),
// LIKE, COMMENT SECTION OF THE POST
Row(
children: <Widget>[
LikeAnimation(
isAnimating: widget.snap['likes'].contains(user.uid),
smallLike: true,
child: IconButton(
icon: widget.snap['likes'].contains(user.uid)
? const Icon(
Icons.favorite,
color: Colors.red,
)
: const Icon(
Icons.favorite-border,
),
onPressed: () => FireStoreMethods().likePost(
widget.snap['postId'].toString(),
user.uid,
widget.snap['likes'],
),
),
),
IconButton(
icon: const Icon(
Icons.comment-outlined,
),
onPressed: () => Navigator.of(context).push(
MaterialPageRoute(
builder: (context) => CommentsScreen(
postId: widget.snap['postId'].toString(),
),
),
),
),
IconButton(
icon: const Icon(
Icons.send,
),
onPressed: () {}),
Expanded(
child: Align(
alignment: Alignment.bottomRight,
child: IconButton(
icon: const Icon(Icons.bookmark-border), onPressed: () {}),
))
],
),
//DESCRIPTION AND NUMBER OF COMMENTS
Container(
padding: const EdgeInsets.symmetric(horizontal: 16),
child: Column(
mainAxisSize: MainAxisSize.min,
crossAxisAlignment: CrossAxisAlignment.start,
children: <Widget>[
DefaultTextStyle(
style: Theme.of(context)
.textTheme
.titleSmall!
.copyWith(fontWeight: FontWeight.w800),
child: Text(
'${widget.snap['likes'].length} likes',
style: Theme.of(context).textTheme.bodyMedium,
)),
Container(
width: double.infinity,
padding: const EdgeInsets.only(
top: 8,
),
child: RichText(
text: TextSpan(
style: const TextStyle(color: primaryColor),
children: [
TextSpan(
text: widget.snap['username'].toString(),
style: const TextStyle(
fontWeight: FontWeight.bold,
),
),
TextSpan(
text: ' ${widget.snap['description']}',
),
],
),
),
),
InkWell(
child: Container(
padding: const EdgeInsets.symmetric(vertical: 4),
child: Text(
'View all $commentLen comments',
style: const TextStyle(
fontSize: 16,
color: secondaryColor,
),
),
),
onTap: () => Navigator.of(context).push(
MaterialPageRoute(
builder: (context) => CommentsScreen(
postId: widget.snap['postId'].toString(),
),
),
),
),
Container(
padding: const EdgeInsets.symmetric(vertical: 4),
child: Text(
DateFormat.yMMMd()
.format(widget.snap['datePublished'].toDate()),
style: const TextStyle(
color: secondaryColor,
),
),
),
],
),
)
],
),
);
}
}",0,290,2,1,7,4,0,2.1000000000000001E-2,67,10,5,3,0,0,0,0,0,0,0,2,0
